uid,source,source_object_id,title,artist_display,date_display,medium,department,image_url,iiif_image_id,license_or_rights,object_url,search_queries,raw_source
cf34702c-7e1d-499a-acda-3309b9793276,artic,111864,Juno,"Abraham Bloemaert
Dutch, 1566-1651",c. 1610,"Etching, on ivory laid paper",Prints and Drawings,"https://www.artic.edu/iiif/2/c95a2c30-f231-affd-952a-ea724b38dc42/full/!2000,2000/0/default.jpg",c95a2c30-f231-affd-952a-ea724b38dc42,public_domain,https://www.artic.edu/artworks/111864,Abraham Lincoln,"{""_score"": 53.33256, ""id"": 111864, ""title"": ""Juno"", ""date_display"": ""c. 1610"", ""artist_display"": ""Abraham Bloemaert\nDutch, 1566-1651"", ""medium_display"": ""Etching, on ivory laid paper"", ""is_public_domain"": true, ""artwork_type_title"": ""Print"", ""department_title"": ""Prints and Drawings"", ""image_id"": ""c95a2c30-f231-affd-952a-ea724b38dc42""}"
9f9badc2-66b7-4f62-9ea3-07add5455025,artic,115374,Caritas Romana,"Attributed to Abraham Bloemaert
Dutch, 1566-1651",n.d.,"Brush and brown ink with wash, over traces of black chalk, on off white laid paper, laid down on cream card",Prints and Drawings,"https://www.artic.edu/iiif/2/d6460111-c213-9c9a-ab32-982e83e2e947/full/!2000,2000/0/default.jpg",d6460111-c213-9c9a-ab32-982e83e2e947,public_domain,https://www.artic.edu/artworks/115374,Abraham Lincoln,"{""_score"": 47.90458, ""id"": 115374, ""title"": ""Caritas Romana"", ""date_display"": ""n.d."", ""artist_display"": ""Attributed to Abraham Bloemaert\nDutch, 1566-1651"", ""medium_display"": ""Brush and brown ink with wash, over traces of black chalk, on off white laid paper, laid down on cream card"", ""is_public_domain"": true, ""artwork_type_title"": ""Drawing and Watercolor"", ""department_title"": ""Prints and Drawings"", ""image_id"": ""d6460111-c213-9c9a-ab32-982e83e2e947""}"
50d6ce4f-8dc8-4cca-83fd-775a47d547a7,artic,116520,Wheellock Puffer (Pistol) for the Mounted Bodyguard of the Elector of Saxony,"Abraham Dressler
(German active 1572—1590), Dresden",1589,"Steel, cherrywood, and staghorn",Applied Arts of Europe,"https://www.artic.edu/iiif/2/2e122a2a-da2f-f711-6e23-4b099aebeab7/full/!2000,2000/0/default.jpg",2e122a2a-da2f-f711-6e23-4b099aebeab7,public_domain,https://www.artic.edu/artworks/116520,Abraham Lincoln,"{""_score"": 49.5133, ""id"": 116520, ""title"": ""Wheellock Puffer (Pistol) for the Mounted Bodyguard of the Elector of Saxony"", ""date_display"": ""1589"", ""artist_display"": ""Abraham Dressler\n(German active 1572—1590), Dresden"", ""medium_display"": ""Steel, cherrywood, and staghorn"", ""is_public_domain"": true, ""artwork_type_title"": ""Arms"", ""department_title"": ""Applied Arts of Europe"", ""image_id"": ""2e122a2a-da2f-f711-6e23-4b099aebeab7""}"
d43f0b29-4d6c-4cfe-9f1d-8c8c2043a7d9,artic,11775,Sampler,"Ann Morris (American, active c. 19th century)
United States",19th century,"Linen, plain weave; embroidered with silk in chain, cross, eyelet, hem, satin and single satin stitches",Textiles,"https://www.artic.edu/iiif/2/6d9abbc0-2dab-699c-7876-d1a2fe4b7e58/full/!2000,2000/0/default.jpg",6d9abbc0-2dab-699c-7876-d1a2fe4b7e58,public_domain,https://www.artic.edu/artworks/11775,United States,"{""_score"": 433.6591, ""id"": 11775, ""title"": ""Sampler"", ""date_display"": ""19th century"", ""artist_display"": ""Ann Morris (American, active c. 19th century)\nUnited States"", ""medium_display"": ""Linen, plain weave; embroidered with silk in chain, cross, eyelet, hem, satin and single satin stitches"", ""is_public_domain"": true, ""artwork_type_title"": ""Textile"", ""department_title"": ""Textiles"", ""image_id"": ""6d9abbc0-2dab-699c-7876-d1a2fe4b7e58""}"
18caaa5e-7bef-4213-a553-32cc590d2b7a,artic,11789,Square from a 'Crazy Quilt',United States,c. 1884,"Silk, satin, twill, and plain weaves; some with supplementary patterning warps or wefts, some self-patterned by main warps and ground wefts; some embroidered with silk and silk chenille yarns in bullion, satin, split and stem stitches; couching; some warp dyed; silk and silk and cotton, plain and satin weaves with supplementary pile warps forming cut solid and cut voided velvets; and wool, twill weave; embroidered in herringbone, satin and stem stitches; pieced; padded; backed with cotton, plain weave and embroidered with silk in cross, double feather, feather, fly, herringbone, knot, satin and split stitches",Textiles,"https://www.artic.edu/iiif/2/9fe269d7-8ba1-3dad-cc63-8d37156fecd0/full/!2000,2000/0/default.jpg",9fe269d7-8ba1-3dad-cc63-8d37156fecd0,public_domain,https://www.artic.edu/artworks/11789,United States,"{""_score"": 629.48016, ""id"": 11789, ""title"": ""Square from a 'Crazy Quilt'"", ""date_display"": ""c. 1884"", ""artist_display"": ""United States"", ""medium_display"": ""Silk, satin, twill, and plain weaves; some with supplementary patterning warps or wefts, some self-patterned by main warps and ground wefts; some embroidered with silk and silk chenille yarns in bullion, satin, split and stem stitches; couching; some warp dyed; silk and silk and cotton, plain and satin weaves with supplementary pile warps forming cut solid and cut voided velvets; and wool, twill weave; embroidered in herringbone, satin and stem stitches; pieced; padded; backed with cotton, plain weave and embroidered with silk in cross, double feather, feather, fly, herringbone, knot, satin and split stitches"", ""is_public_domain"": true, ""artwork_type_title"": ""Textile"", ""department_title"": ""Textiles"", ""image_id"": ""9fe269d7-8ba1-3dad-cc63-8d37156fecd0""}"
5e46f285-058a-4d5c-9ccb-69d96f82d892,artic,11790,Square from a 'Crazy Quilt',United States,c. 1884,"Silk, tabby, satin, velvet & twill weaves. some have warp-face, extra pattern wefts, printing, or moiré pattern, cisele velvet

Embroidered in silk floss & 2 ply twist. (Backed with tabby cotton after piecing.) Embroidery thru 3 layers

Stitches: Herrinbone, feather, buttonhole, cross, satin, fishbone knot, & variations with line stitch",Textiles,"https://www.artic.edu/iiif/2/c8b8edd1-1a74-6e07-e258-11dfd18bcc24/full/!2000,2000/0/default.jpg",c8b8edd1-1a74-6e07-e258-11dfd18bcc24,public_domain,https://www.artic.edu/artworks/11790,United States,"{""_score"": 624.38257, ""id"": 11790, ""title"": ""Square from a 'Crazy Quilt'"", ""date_display"": ""c. 1884"", ""artist_display"": ""United States"", ""medium_display"": ""Silk, tabby, satin, velvet & twill weaves. some have warp-face, extra pattern wefts, printing, or moiré pattern, cisele velvet\n\nEmbroidered in silk floss & 2 ply twist. (Backed with tabby cotton after piecing.) Embroidery thru 3 layers\n\nStitches: Herrinbone, feather, buttonhole, cross, satin, fishbone knot, & variations with line stitch"", ""is_public_domain"": true, ""artwork_type_title"": ""Textile"", ""department_title"": ""Textiles"", ""image_id"": ""c8b8edd1-1a74-6e07-e258-11dfd18bcc24""}"
f5cc2b36-2f72-4879-8acb-2b5b5b28f080,artic,11791,Square from a 'Crazy Quilt',United States,c. 1884,"Silk, in a variety of weaves including cut velvet weave; pieced; embroidered in silk threads in a variety of stitches; backed with cotton, plain weave; lined with silk, satin weave",Textiles,"https://www.artic.edu/iiif/2/0b41803c-5aeb-993c-9047-8449ff86377d/full/!2000,2000/0/default.jpg",0b41803c-5aeb-993c-9047-8449ff86377d,public_domain,https://www.artic.edu/artworks/11791,United States,"{""_score"": 634.4184, ""id"": 11791, ""title"": ""Square from a 'Crazy Quilt'"", ""date_display"": ""c. 1884"", ""artist_display"": ""United States"", ""medium_display"": ""Silk, in a variety of weaves including cut velvet weave; pieced; embroidered in silk threads in a variety of stitches; backed with cotton, plain weave; lined with silk, satin weave"", ""is_public_domain"": true, ""artwork_type_title"": ""Textile"", ""department_title"": ""Textiles"", ""image_id"": ""0b41803c-5aeb-993c-9047-8449ff86377d""}"
9833fcff-5385-48f0-a5a9-799d9ecc05ec,artic,120163,Capture of the Tripoli by the Enterprise,"Thomas Birch
American, born England, 1779–1851",1806–12,Oil on canvas,Arts of the Americas,"https://www.artic.edu/iiif/2/2b219d21-c128-ea2e-cb0b-69d2e9e98e5e/full/!2000,2000/0/default.jpg",2b219d21-c128-ea2e-cb0b-69d2e9e98e5e,public_domain,https://www.artic.edu/artworks/120163,American history,"{""_score"": 38.15348, ""id"": 120163, ""title"": ""Capture of the Tripoli by the Enterprise"", ""date_display"": ""1806–12"", ""artist_display"": ""Thomas Birch\nAmerican, born England, 1779–1851"", ""medium_display"": ""Oil on canvas"", ""is_public_domain"": true, ""artwork_type_title"": ""Painting"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""2b219d21-c128-ea2e-cb0b-69d2e9e98e5e""}"
1d8584fd-7e6f-4859-8a6d-e784339a06a3,artic,121580,Center Table,"Marquetry top by Joseph Cremer (French, active 1836–1878)
Paris, France
Table by unknown artist (American, 19th century)
New York",c. 1862,"Rosewood, maple, tulip poplar, and white pine, with mother-of-pearl and ormolu",Arts of the Americas,"https://www.artic.edu/iiif/2/758fac0d-1e3d-dcee-af5c-9162e8584f4b/full/!2000,2000/0/default.jpg",758fac0d-1e3d-dcee-af5c-9162e8584f4b,public_domain,https://www.artic.edu/artworks/121580,American history,"{""_score"": 35.403877, ""id"": 121580, ""title"": ""Center Table"", ""date_display"": ""c. 1862"", ""artist_display"": ""Marquetry top by Joseph Cremer (French, active 1836–1878)\nParis, France\nTable by unknown artist (American, 19th century)\nNew York"", ""medium_display"": ""Rosewood, maple, tulip poplar, and white pine, with mother-of-pearl and ormolu"", ""is_public_domain"": true, ""artwork_type_title"": ""Furniture"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""758fac0d-1e3d-dcee-af5c-9162e8584f4b""}"
80ebf974-d137-4848-a249-8f730999aa60,artic,121629,Life Study (Study of an Egyptian Girl),"John Singer Sargent (American, 1856–1925)",1891,Oil on canvas,Arts of the Americas,"https://www.artic.edu/iiif/2/e6dd6199-c245-d1b4-a997-ce89eafb48ca/full/!2000,2000/0/default.jpg",e6dd6199-c245-d1b4-a997-ce89eafb48ca,public_domain,https://www.artic.edu/artworks/121629,American history,"{""_score"": 36.488235, ""id"": 121629, ""title"": ""Life Study (Study of an Egyptian Girl)"", ""date_display"": ""1891"", ""artist_display"": ""John Singer Sargent (American, 1856–1925)"", ""medium_display"": ""Oil on canvas"", ""is_public_domain"": true, ""artwork_type_title"": ""Painting"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""e6dd6199-c245-d1b4-a997-ce89eafb48ca""}"
747080a4-c9ec-4394-bfab-5ab14c80ede1,artic,121949,Quilt Top,United States,1900/20,"Cotton, plain weave; engraved-roller printed; fulled; pieced with cotton, machine stitching; embroidered with cotton in long-armed cross stitches",Textiles,"https://www.artic.edu/iiif/2/23af120f-7dce-17fc-e00e-b22c1f95c1af/full/!2000,2000/0/default.jpg",23af120f-7dce-17fc-e00e-b22c1f95c1af,public_domain,https://www.artic.edu/artworks/121949,United States,"{""_score"": 542.3715, ""id"": 121949, ""title"": ""Quilt Top"", ""date_display"": ""1900/20"", ""artist_display"": ""United States"", ""medium_display"": ""Cotton, plain weave; engraved-roller printed; fulled; pieced with cotton, machine stitching; embroidered with cotton in long-armed cross stitches"", ""is_public_domain"": true, ""artwork_type_title"": ""Textile"", ""department_title"": ""Textiles"", ""image_id"": ""23af120f-7dce-17fc-e00e-b22c1f95c1af""}"
ca70fa19-5da8-4c47-bf80-30061cb8be00,artic,12888,Portrait of the Artist's Sister,"Georges Lemmen (Belgian, 1865–1916)",1891,Oil on canvas,Painting and Sculpture of Europe,"https://www.artic.edu/iiif/2/f652ab04-9d66-c3c3-6b5e-c2891fc3a891/full/!2000,2000/0/default.jpg",f652ab04-9d66-c3c3-6b5e-c2891fc3a891,public_domain,https://www.artic.edu/artworks/12888,George Washington,"{""_score"": 41.49361, ""id"": 12888, ""title"": ""Portrait of the Artist's Sister"", ""date_display"": ""1891"", ""artist_display"": ""Georges Lemmen (Belgian, 1865–1916)"", ""medium_display"": ""Oil on canvas"", ""is_public_domain"": true, ""artwork_type_title"": ""Painting"", ""department_title"": ""Painting and Sculpture of Europe"", ""image_id"": ""f652ab04-9d66-c3c3-6b5e-c2891fc3a891""}"
700b5226-eebb-4203-8a4e-1b892e9adc83,artic,129598,George Washington,"Edward Savage
American, 1761–1817",1793,"Mezzotint with engraving in black on cream wove paper, laid down on cream wove paper (chine collé)",Prints and Drawings,"https://www.artic.edu/iiif/2/d1215085-dc3b-5787-c9f1-f3757bbb8bee/full/!2000,2000/0/default.jpg",d1215085-dc3b-5787-c9f1-f3757bbb8bee,public_domain,https://www.artic.edu/artworks/129598,George Washington,"{""_score"": 544.9269, ""id"": 129598, ""title"": ""George Washington"", ""date_display"": ""1793"", ""artist_display"": ""Edward Savage\nAmerican, 1761–1817"", ""medium_display"": ""Mezzotint with engraving in black on cream wove paper, laid down on cream wove paper (chine collé)"", ""is_public_domain"": true, ""artwork_type_title"": ""Print"", ""department_title"": ""Prints and Drawings"", ""image_id"": ""d1215085-dc3b-5787-c9f1-f3757bbb8bee""}"
835451be-3bb4-4090-9c1a-2dd3f40fdfd6,artic,129639,Blasted Tree,"Jasper Francis Cropsey (American, 1823–1900)",1850,Oil on canvas,Arts of the Americas,"https://www.artic.edu/iiif/2/d33c55db-d036-0e1c-b8fe-4ba5b74efb03/full/!2000,2000/0/default.jpg",d33c55db-d036-0e1c-b8fe-4ba5b74efb03,public_domain,https://www.artic.edu/artworks/129639,American history,"{""_score"": 35.247868, ""id"": 129639, ""title"": ""Blasted Tree"", ""date_display"": ""1850"", ""artist_display"": ""Jasper Francis Cropsey (American, 1823–1900)"", ""medium_display"": ""Oil on canvas"", ""is_public_domain"": true, ""artwork_type_title"": ""Painting"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""d33c55db-d036-0e1c-b8fe-4ba5b74efb03""}"
a0c986d2-5290-4e8a-91c3-28e2ccbe1f47,artic,131380,Study of the Head of a Bearded Man,"Abraham Bloemaert
Dutch, 1566-1651",1595/1605,"Black chalk, with brush and black chalk wash, heightened with opaque white watercolor, over touches of charcoal, on tan laid paper",Prints and Drawings,"https://www.artic.edu/iiif/2/3ba96aa1-a314-2314-20e1-1ac386b75367/full/!2000,2000/0/default.jpg",3ba96aa1-a314-2314-20e1-1ac386b75367,public_domain,https://www.artic.edu/artworks/131380,Abraham Lincoln,"{""_score"": 55.48593, ""id"": 131380, ""title"": ""Study of the Head of a Bearded Man"", ""date_display"": ""1595/1605"", ""artist_display"": ""Abraham Bloemaert\nDutch, 1566-1651"", ""medium_display"": ""Black chalk, with brush and black chalk wash, heightened with opaque white watercolor, over touches of charcoal, on tan laid paper"", ""is_public_domain"": true, ""artwork_type_title"": ""Drawing and Watercolor"", ""department_title"": ""Prints and Drawings"", ""image_id"": ""3ba96aa1-a314-2314-20e1-1ac386b75367""}"
200b5d0a-c64d-4f7d-ba44-65b54aca9550,artic,134385,Basket,"Panamint
Northern California, United States",c. 1900,Plant fibers,Arts of the Americas,"https://www.artic.edu/iiif/2/a50e401f-22cc-782c-b0a8-51d8a6d3abc8/full/!2000,2000/0/default.jpg",a50e401f-22cc-782c-b0a8-51d8a6d3abc8,public_domain,https://www.artic.edu/artworks/134385,United States,"{""_score"": 427.1593, ""id"": 134385, ""title"": ""Basket"", ""date_display"": ""c. 1900"", ""artist_display"": ""Panamint\nNorthern California, United States"", ""medium_display"": ""Plant fibers"", ""is_public_domain"": true, ""artwork_type_title"": ""Basketry"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""a50e401f-22cc-782c-b0a8-51d8a6d3abc8""}"
12c1aa1a-7b08-419d-8e64-6c8f56a0a9f1,artic,135533,Card Table,"Charles-Honoré Lannuier (American, born France, 1779–1819)
New York",c. 1815,"Mahogany with rosewood veneer, giltwood, brass and ebony inlay, ormolu",Arts of the Americas,"https://www.artic.edu/iiif/2/b2bd9f9c-9478-481c-1457-0f42960cdc95/full/!2000,2000/0/default.jpg",b2bd9f9c-9478-481c-1457-0f42960cdc95,public_domain,https://www.artic.edu/artworks/135533,American history,"{""_score"": 37.426643, ""id"": 135533, ""title"": ""Card Table"", ""date_display"": ""c. 1815"", ""artist_display"": ""Charles-Honoré Lannuier (American, born France, 1779–1819)\nNew York"", ""medium_display"": ""Mahogany with rosewood veneer, giltwood, brass and ebony inlay, ormolu"", ""is_public_domain"": true, ""artwork_type_title"": ""Furniture"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""b2bd9f9c-9478-481c-1457-0f42960cdc95""}"
9e755102-16a4-40bd-95ac-8bf3d7759e19,artic,136996,Armchair,"J. S. Ford, Johnson and Company (American, 1872–early 20th century)
Chicago",1904–5,Brown-stained oak,Arts of the Americas,"https://www.artic.edu/iiif/2/edeeb12e-0983-c77a-d453-96432b4154b5/full/!2000,2000/0/default.jpg",edeeb12e-0983-c77a-d453-96432b4154b5,public_domain,https://www.artic.edu/artworks/136996,American history,"{""_score"": 40.919834, ""id"": 136996, ""title"": ""Armchair"", ""date_display"": ""1904–5"", ""artist_display"": ""J. S. Ford, Johnson and Company (American, 1872–early 20th century)\nChicago"", ""medium_display"": ""Brown-stained oak"", ""is_public_domain"": true, ""artwork_type_title"": ""Furniture"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""edeeb12e-0983-c77a-d453-96432b4154b5""}"
18bc4b09-182f-49d8-94c0-1d318c62311c,artic,138,Flower Girl in Holland,"George Hitchcock
American, 1850–1913",1887,Oil on canvas,Arts of the Americas,"https://www.artic.edu/iiif/2/e72305c9-1a1c-8a36-7450-582619366338/full/!2000,2000/0/default.jpg",e72305c9-1a1c-8a36-7450-582619366338,public_domain,https://www.artic.edu/artworks/138,American history,"{""_score"": 38.259945, ""id"": 138, ""title"": ""Flower Girl in Holland"", ""date_display"": ""1887"", ""artist_display"": ""George Hitchcock\nAmerican, 1850–1913"", ""medium_display"": ""Oil on canvas"", ""is_public_domain"": true, ""artwork_type_title"": ""Painting"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""e72305c9-1a1c-8a36-7450-582619366338""}"
14e26ee8-1c3e-4236-b7d7-5876b0634375,artic,143838,George Washington,"Benjamin Du Vivier (French, 1730–1819)","1776, restrike",Bronze,Painting and Sculpture of Europe,"https://www.artic.edu/iiif/2/a62f64f9-07d1-d01c-79b6-f1139016386f/full/!2000,2000/0/default.jpg",a62f64f9-07d1-d01c-79b6-f1139016386f,public_domain,https://www.artic.edu/artworks/143838,George Washington,"{""_score"": 489.59827, ""id"": 143838, ""title"": ""George Washington"", ""date_display"": ""1776, restrike"", ""artist_display"": ""Benjamin Du Vivier (French, 1730–1819)"", ""medium_display"": ""Bronze"", ""is_public_domain"": true, ""artwork_type_title"": ""Medals"", ""department_title"": ""Painting and Sculpture of Europe"", ""image_id"": ""a62f64f9-07d1-d01c-79b6-f1139016386f""}"
3c093a83-9d64-453a-a2b6-d539ccbd30d2,artic,143950,Medal Depicting Departure of United States Atlantic Fleet on Cruise Around the World,"Charles E. Barber (American, born England, 1840–1917)
Engraved by George T. Morgan (American, born England, 1845–1925)",1907,Bronze with bronze doré patina,Arts of the Americas,"https://www.artic.edu/iiif/2/d8529a0c-6fb0-92f3-a0b2-669a1d588f9b/full/!2000,2000/0/default.jpg",d8529a0c-6fb0-92f3-a0b2-669a1d588f9b,public_domain,https://www.artic.edu/artworks/143950,United States,"{""_score"": 505.48712, ""id"": 143950, ""title"": ""Medal Depicting Departure of United States Atlantic Fleet on Cruise Around the World"", ""date_display"": ""1907"", ""artist_display"": ""Charles E. Barber (American, born England, 1840–1917)\nEngraved by George T. Morgan (American, born England, 1845–1925)"", ""medium_display"": ""Bronze with bronze doré patina"", ""is_public_domain"": true, ""artwork_type_title"": ""Metalwork"", ""department_title"": ""Arts of the Americas"", ""image_id"": ""d8529a0c-6fb0-92f3-a0b2-669a1d588f9b""}"
